2.470835839555878298e-05     6.394837801378368880e+01
2.492845155401600350e-05     6.449796726741273289e+01
2.515050522306742044e-05     6.505227952230782762e+01
2.537453686623542562e-05     6.561135536093617304e+01
2.560056410260102807e-05     6.617523571439700447e+01
2.582860470818986758e-05     6.674396186541770248e+01
2.605867661736981230e-05     6.731757545119027952e+01
2.629079792426183780e-05     6.789611846385382421e+01
2.652498688416260534e-05     6.847963325409334345e+01
2.676126191498055882e-05     6.906816253622703528e+01
2.699964159868423590e-05     6.966174939138066691e+01
2.724014468276348793e-05     7.026043727063434119e+01
2.748279008170428293e-05     7.086426999819866523e+01
2.772759687847579045e-05     7.147329177461600125e+01
2.797458432603161879e-05     7.208754717999025274e+01
2.822377184882353735e-05     7.270708117724426245e+01
2.847517904432955461e-05     7.333193911540499244e+01
2.872882568459473202e-05     7.396216673291654331e+01
2.898473171778661773e-05     7.459781016098266093e+01
2.924291726976361615e-05     7.523891592693603059e+01
2.950340264565821114e-05     7.588553095763910505e+01
2.976620833147369425e-05     7.653770258291096695e+01
3.003135499569510960e-05     7.719547853898643552e+01
3.029886349091518103e-05     7.785890697200279931e+01
3.056875485547375792e-05     7.852803644151748586e+01
3.084105031511290068e-05     7.920291592405617109e+01
3.111577128464567787e-05     7.988359481668936724e+01
3.139293936964079624e-05     8.057012294064294622e+01
3.167257636812159628e-05     8.126255054493613272e+01
3.195470427228014879e-05     8.196092831005313428e+01
3.223934527020732985e-05     8.266530735164521104e+01
3.252652174763726142e-05     8.337573922426423678e+01
3.281625628970838773e-05     8.409227592490495340e+01
3.310857168273918837e-05     8.481496989407268927e+01
3.340349091602070328e-05     8.554387402038619825e+01
3.370103718362404011e-05     8.627904164639762996e+01
3.400123388622501190e-05     8.702052657252905021e+01
3.430410463294394685e-05     8.776838306099590170e+01
3.460967324320292669e-05     8.852266583976923187e+01
3.491796374859885429e-05     8.928343010656881518e+01
3.522900039479325875e-05     9.005073153288930143e+01
3.554280764341954252e-05     9.082462626806623973e+01
3.585941017400626798e-05     9.160517094336965727e+01
3.617883288591863149e-05     9.239242267613906279e+01
3.650110090031609883e-05     9.318643907394955761e+01
3.682623956212862791e-05     9.398727823881576171e+01
3.715427444204966282e-05     9.479499877143226172e+01
3.748523133854696286e-05     9.560965977544675809e+01
3.781913627989204611e-05     9.643132086177560325e+01
3.815601552620658714e-05     9.726004215295000677e+01
3.849589557152829645e-05     9.809588428750497258e+01
3.883880314589389650e-05     9.893890842440141853e+01
3.918476521744198600e-05     9.978917624748962112e+01
3.953380899453328540e-05     1.006467499700080879e+02
3.988596192789115009e-05     1.015116923391234849e+02
4.024125171275973580e-05     1.023840666405069300e+02
4.059970629108272325e-05     1.032639367029511135e+02
4.096135385370056899e-05     1.041513669030276361e+02
4.132622284256731943e-05     1.050464221691936899e+02
4.169434195298805170e-05     1.059491679803572737e+02
4.206574013587494255e-05     1.068596703728432971e+02
4.244044660002481119e-05     1.077779959493057476e+02
4.281849081441557470e-05     1.087042118836446605e+02
4.319990251052445522e-05     1.096383859258992004e+02
4.358471168466597381e-05     1.105805864071802631e+02
4.397294860035082887e-05     1.115308822446459232e+02
4.436464379066618063e-05     1.124893429465195567e+02
4.475982806067710476e-05     1.134560386171524300e+02
4.515853248984912018e-05     1.144310399621258085e+02
4.556078843449214334e-05     1.154144182934002743e+02
4.596662753022719052e-05     1.164062455345071214e+02
4.637608169447359857e-05     1.174065942257840049e+02
4.678918312895998969e-05     1.184155375296580388e+02
4.720596432225598519e-05     1.194331492359688127e+02
4.762645805232798167e-05     1.204595037673429232e+02
4.805069738911669266e-05     1.214946761846094887e+02
4.847871569713766847e-05     1.225387421922647491e+02
4.891054663810592607e-05     1.235917781439824665e+02
4.934622417358254076e-05     1.246538610481708105e+02
4.978578256764633044e-05     1.257250685735791222e+02
5.022925638958778625e-05     1.268054790549479094e+02
5.067668051662860404e-05     1.278951714987135517e+02
5.112809013666378744e-05     1.289942255887543183e+02
5.158352075102986005e-05     1.301027216921934553e+02
5.204300817729604219e-05     1.312207408639870039e+02
5.250658855208188236e-05     1.323483648413118772e+02
5.297429833389893076e-05     1.334856760543919165e+02
5.344617430601768834e-05     1.346327576395504195e+02
5.392225357936122042e-05     1.357896934453357289e+02
5.440257359542291412e-05     1.369565680386045585e+02
5.488717212921191013e-05     1.381334667106627023e+02
5.537608729222309831e-05     1.393204754834528103e+02
5.586935753543516037e-05     1.405176811157992347e+02
5.636702165233427417e-05     1.417251711097048883e+02
5.686911878196465885e-05     1.429430337166979257e+02
5.737568841200750569e-05     1.441713579442399009e+02
5.788677038188559784e-05     1.454102335621804514e+02
5.840240488589741353e-05     1.466597511092739978e+02
5.892263247637728399e-05     1.479200018997454436e+02
5.944749406688561773e-05     1.491910780299186854e+02
5.997703093542559963e-05     1.504730723848939249e+02
6.051128472769049161e-05     1.517660786452894399e+02
6.105029746033788934e-05     1.530701912940347427e+02
6.159411152429504130e-05     1.543855056232246454e+02
6.214276968809228936e-05     1.557121177410323298e+02
6.269631510122626388e-05     1.570501245786767299e+02
6.325479129755429716e-05     1.583996238974560242e+02
6.381824219871708702e-05     1.597607142958346174e+02
6.438671211759407621e-05     1.611334952165948664e+02
6.496024576178730577e-05     1.625180669540474128e+02
6.553888823713843129e-05     1.639145306583053241e+02
6.612268505127574456e-05     1.653229883186136817e+02
6.671168211719265056e-05     1.667435427824942451e+02
6.730592575685952444e-05     1.681762977767945699e+02
6.790546270486562787e-05     1.696213579152968407e+02
6.851034011209567929e-05     1.710788287062736970e+02
6.912060554943690374e-05     1.725488165601039725e+02
6.973630701152146844e-05     1.740314287969567886e+02
7.035749292049981796e-05     1.755267736545353614e+02
7.098421212985009995e-05     1.770349602958936259e+02
7.161651392821904614e-05     1.785560988173104704e+02
7.225444804329932331e-05     1.800903002562402833e+02
7.289806464574002010e-05     1.816376765993219067e+02
7.354741435309182832e-05     1.831983407904608043e+02
7.420254823378895164e-05     1.847724067389783329e+02
7.486351781116420436e-05     1.863599893278296520e+02
7.553037506750232835e-05     1.879612044218913809e+02
7.620317244812690669e-05     1.895761688763180928e+02
7.688196286552603754e-05     1.912050005449748369e+02
7.756679970351320393e-05     1.928478182889324444e+02
7.825773682142523680e-05     1.945047419850421875e+02
7.895482855835913314e-05     1.961758925345793330e+02
7.965812973744439531e-05     1.978613918719615583e+02
8.036769567015583822e-05     1.995613629735391328e+02
8.108358216066233778e-05     2.012759298664610412e+02
8.180584551021686038e-05     2.030052176376179887e+02
8.253454252158300283e-05     2.047493524359923924e+02
8.326973050350357231e-05     2.065084614350307675e+02
8.401146727520638149e-05     2.082826728676494668e+02
8.475981117095257155e-05     2.100721160598969277e+02
8.551482104462391218e-05     2.118769214403619401e+02
8.627655627435079991e-05     2.136972205495134745e+02
8.704507676718336695e-05     2.155331460491217968e+02
8.782044296380144520e-05     2.173848317317511771e+02
8.860271584326938907e-05     2.192524125303398819e+02
8.939195692783039038e-05     2.211360245278549712e+02
9.018822828774616712e-05     2.230358049670333855e+02
9.099159254617798743e-05     2.249518922601989459e+02
9.180211288411129205e-05     2.268844259991642787e+02
9.261985304532499943e-05     2.288335469652206484e+02
9.344487734140504635e-05     2.307993971392031938e+02
9.427725065680178445e-05     2.327821197116472831e+02
9.511703845393234408e-05     2.347818590930239111e+02
9.596430677833024225e-05     2.367987609240702795e+02
9.681912226383804698e-05     2.388329720861958378e+02
9.768155213784938636e-05     2.408846407119841899e+02
9.855166422659451548e-05     2.429539161957797546e+02
9.942952696047591924e-05     2.450409492043623914e+02
1.003152093794494652e-04     2.471458916877153911e+02
1.012087811384534513e-04     2.492688968898760606e+02
1.021103125128881362e-04     2.514101193598883981e+02
1.030198744041409015e-04     2.535697149628363150e+02
1.039375383451639705e-04     2.557478408760749744e+02
1.048633765060985037e-04     2.579446555087604906e+02
1.057974616999520640e-04     2.601603185695487355e+02
1.067398673883238004e-04     2.623949911222031233e+02
1.076906676871824465e-04     2.646488355971554824e+02
1.086499373726950991e-04     2.669220158029812069e+02
1.096177518871079178e-04     2.692146969379757593e+02
1.105941873446798681e-04     2.715270456018219534e+02
1.115793205376675317e-04     2.738592298073548932e+02
1.125732289423661580e-04     2.762114189924271841e+02
1.135759907252010110e-04     2.785837840318691860e+02
1.145876847488765571e-04     2.809764972495492543e+02
1.156083905785773558e-04     2.833897324305348775e+02
1.166381884882260889e-04     2.858236648333506764e+02
1.176771594667966385e-04     2.882784712023449742e+02
1.187253852246834775e-04     2.907543297801508402e+02
1.197829482001278842e-04     2.932514203202547947e+02
1.208499315657011466e-04     2.957699240996691969e+02
1.219264192348463939e-04     2.983100239317063256e+02
1.230124958684765770e-04     3.008719041788610866e+02
1.241082468816344646e-04     3.034557507658024633e+02
1.252137584502088015e-04     3.060617511924644418e+02
1.263291175177121443e-04     3.086900945472527837e+02
1.274544118021186804e-04     3.113409715203570158e+02
1.285897298027625728e-04     3.140145744171746855e+02
1.297351608072983215e-04     3.167110971718440169e+02
1.308907948987224627e-04     3.194307353281755013e+02
1.320567229624590205e-04     3.221736858767645799e+02
1.332330366935056726e-04     3.249401473881999323e+02
1.344198286036470829e-04     3.277303201056091666e+02
1.356171920287290312e-04     3.305444059586899925e+02
1.368252211359995184e-04     3.333826085776874493e+02
1.380440109315144641e-04     3.362451333074772037e+02
1.392736572676095939e-04     3.391321872217683335e+02
1.405142568504385995e-04     3.420439791374186598e+02
1.417659072475787620e-04     3.449807196288628006e+02
1.430287068957046645e-04     3.479426210426652233e+02
1.443027551083283654e-04     3.509298975121756143e+02
1.455881520836121317e-04     3.539427649723276659e+02
1.468849989122461173e-04     3.569814411745259122e+02
1.481933975854010394e-04     3.600461457016842814e+02
1.495134510027476158e-04     3.631370999833623614e+02
1.508452629805499443e-04     3.662545273110374069e+02
1.521889382598299516e-04     3.693986528534900344e+02
1.535445825146047817e-04     3.725697036723270230e+02
1.549123023601982905e-04     3.757679087376169491e+02
1.562922053616240959e-04     3.789934989436553678e+02
1.576844000420475329e-04     3.822467071248628372e+02
1.590889958913178903e-04     3.855277680718048146e+02
1.605061033745817467e-04     3.888369185473426342e+02
1.619358339409688393e-04     3.921743973029144854e+02
1.633783000323576486e-04     3.955404450949506554e+02
1.648336150922185585e-04     3.989353046307761588e+02
1.663018935745352671e-04     4.023592202505541309e+02
1.677832509528070538e-04     4.058124381904380016e+02
1.692778037291283485e-04     4.092952067368395319e+02
1.707856694433536554e-04     4.128077762432048416e+02
1.723069666823387773e-04     4.163503991467691208e+02
1.738418150892697789e-04     4.199233299854399206e+02
1.753903353730703924e-04     4.235268254148177220e+02
1.769526493178961589e-04     4.271611442253394557e+02
1.785288797927120808e-04     4.308265473595670301e+02
1.801191507609553838e-04     4.345232979295997211e+02
1.817235872902856928e-04     4.382516612346312854e+02
1.833423155624190983e-04     4.420119047786353121e+02
1.849754628830543521e-04     4.458042982881952980e+02
1.866231576918821135e-04     4.496291137304658605e+02
1.882855295726888192e-04     4.534866253312865183e+02
1.899627092635458798e-04     4.573771095934146160e+02
1.916548286670924969e-04     4.613008453149236061e+02
1.933620208609092013e-04     4.652581136077253632e+02
1.950844201079833312e-04     4.692491979162490452e+02
1.968221618672694867e-04     4.732743840362564924e+02
1.985753828043404338e-04     4.773339601338037141e+02
2.003442208021381614e-04     4.814282167643594335e+02
2.021288149718147376e-04     4.855574468920553386e+02
2.039293056636756502e-04     4.897219459091004978e+02
2.057458344782155753e-04     4.939220116553350977e+02
2.075785442772555458e-04     4.981579442896473893e+02
2.094275791951783221e-04     5.024300456938873367e+02
2.112930846502635897e-04     5.067386199835498246e+02
2.131752073561255336e-04     5.110839737612072327e+02
2.150740953332489391e-04     5.154664161360685739e+02
2.169898979206334689e-04     5.198862587436019567e+02
2.189227657875349761e-04     5.243438157652752807e+02
2.208728509453184905e-04     5.288394039484734321e+02
2.228403067594105175e-04     5.333733426265314392e+02
2.248252879613618443e-04     5.379459537389287789e+02
2.268279506610161643e-04     5.425575618516315899e+02
2.288484523587872032e-04     5.472084941775749485e+02
2.308869519580465960e-04     5.518990805973077158e+02
2.329436097776183413e-04     5.566296536797595991e+02
2.350185875643906745e-04     5.614005487032035262e+02
2.371120485060329737e-04     5.662121036763197708e+02
2.392241572438332550e-04     5.710646593594559590e+02
2.413550798856438991e-04     5.759585592860117913e+02
2.435049840189464499e-04     5.808941497839944077e+02
2.456740387240313392e-04     5.858717799977234790e+02
2.478624145872954901e-04     5.908918019096946637e+02
2.500702837146577475e-04     5.959545703626009754e+02
2.522978197450945724e-04     6.010604430815138812e+02
2.545451978642966260e-04     6.062097806962201503e+02
2.568125948184439913e-04     6.114029467637257085e+02
2.591001889281098198e-04     6.166403077909203603e+02
2.614081601022816672e-04     6.219222329572939998e+02
2.637366898525118496e-04     6.272490930476009225e+02
2.660859613071922666e-04     6.326212614111273069e+02
2.684561592259564005e-04     6.380391143667122833e+02
2.708474700142102817e-04     6.435030312247231450e+02
2.732600817377916070e-04     6.490133943091547053e+02
2.756941841377622145e-04     6.545705889798670114e+02
2.781499686453268137e-04     6.601750036549623246e+02
2.806276283968923914e-04     6.658270298333180790e+02
2.831273582492544686e-04     6.715270621172580832e+02
2.856493547949227863e-04     6.772754982353676496e+02
2.881938163775826247e-04     6.830727390654625424e+02
2.907609431076931114e-04     6.889191886577037849e+02
2.933509368782255544e-04     6.948152542578563953e+02
2.959640013805406615e-04     7.007613463307004622e+02
2.986003421204096327e-04     7.067578785835944473e+02
3.012601664341730558e-04     7.128052679901853708e+02
3.039436835050513181e-04     7.189039348142697463e+02
3.066511043795912489e-04     7.250543026338082200e+02
3.093826419842682905e-04     7.312567983650976657e+02
3.121385111422291816e-04     7.375118522870866400e+02
3.149189285901882185e-04     7.438198980658498840e+02
3.177241129954721057e-04     7.501813727792198279e+02
3.205542849732171372e-04     7.565967169415728222e+02
3.234096671037212014e-04     7.630663745287703250e+02
3.262904839499448104e-04     7.695907930032473132e+02
3.291969620751772525e-04     7.761704227670030605e+02
3.321293300608492752e-04     7.828057153739908927e+02
3.350878185245151201e-04     7.894971252289149106e+02
3.380726601379857501e-04     7.962451102011356170e+02
3.410840896456290437e-04     8.030501316479618481e+02
3.441223438828314271e-04     8.099126544380525274e+02
3.471876617946231119e-04     8.168331469749431335e+02
3.502802844544720354e-04     8.238120812206940400e+02
3.534004550832393465e-04     8.308499327196407194e+02
3.565484190683128091e-04     8.379471806222884425e+02
3.597244239828999092e-04     8.451043077093047486e+02
3.629287196055035409e-04     8.523218004156445886e+02
3.661615579395620574e-04     8.596001488547851750e+02
3.694231932332702221e-04     8.669398468430902085e+02
3.727138819995739561e-04     8.743413919242848351e+02
3.760338830363438713e-04     8.818052853940585010e+02
3.793834574467303531e-04     8.893320323247883152e+02
3.827628686596938504e-04     8.969221415903587058e+02
3.861723824507282067e-04     9.045761258911479672e+02
3.896122669627566522e-04     9.122945017790788143e+02
3.930827927272257153e-04     9.200777896828416260e+02
3.965842326853768899e-04     9.279265139331963610e+02
4.001168622097145975e-04     9.358412027884218105e+02
4.036809591256622040e-04     9.438223884598691029e+02
4.072768037334115123e-04     9.518706071376404907e+02
4.109046788299691461e-04     9.599863990163798917e+02
4.145648697313927778e-04     9.681703073113330902e+02
4.182576642952360105e-04     9.764228755066943677e+02
4.219833529431805562e-04     9.847446501345385741e+02
4.257422286838828153e-04     9.931361816396605491e+02
4.295345871360131728e-04     1.001598024401886960e+03
4.333607265515069845e-04     1.010130736758438388e+03
4.372209478390204785e-04     1.018734881026342805e+03
4.411155545875953101e-04     1.027411023524905659e+03
4.450448530905369766e-04     1.036159734598229761e+03
4.490091523694980918e-04     1.044981588637792584e+03
4.530087641987885837e-04     1.053877164105062775e+03
4.570440031298878794e-04     1.062847043554178526e+03
4.611151865161901395e-04     1.071891813654656289e+03
4.652226345379572789e-04     1.081012065214169297e+03
4.693666702275021106e-04     1.090208393201350873e+03
4.735476194945930457e-04     1.099481396768661398e+03
4.777658111520848494e-04     1.108831679275277338e+03
4.820215769417806576e-04     1.118259848310056668e+03
4.863152515605167971e-04     1.127766515714492243e+03
4.906471726864923642e-04     1.137352297605780450e+03
4.950176810058183000e-04     1.147017814399840518e+03
4.994271202393181638e-04     1.156763690834460704e+03
5.038758371695547991e-04     1.166590555992415602e+03
5.083641816681059872e-04     1.176499043324649392e+03
5.128925067230792221e-04     1.186489790673483640e+03
5.174611684668731400e-04     1.196563440295555438e+03
5.220705262041852807e-04     1.206720637321308686e+03
5.267209424402698658e-04     1.216962026060075459e+03
5.314127829094491716e-04     1.227288253982648939e+03
5.361464166038715576e-04     1.237699972794215910e+03
5.409222158025383783e-04     1.248197838452118731e+03
5.457405561005758150e-04     1.258782511183547058e+03
5.506018164387770000e-04     1.269454655503192726e+03
5.555063791334030479e-04     1.280214940230795492e+03
5.604546299062505843e-04     1.291064038508652402e+03
5.654469579149873967e-04     1.302002627819060308e+03
5.704837557837566433e-04     1.313031390001647424e+03
5.755654196340585088e-04     1.324151011270677600e+03
5.806923491158967306e-04     1.335362182232226814e+03
5.858649474392175344e-04     1.346665597901322599e+03
5.910836214056135489e-04     1.358061957718969097e+03
5.963487814403203467e-04     1.369551965569097320e+03
6.016608416244936851e-04     1.381136329795417623e+03
6.070202197277747109e-04     1.392815763218198072e+03
6.124273372411467072e-04     1.404590983150917509e+03
6.178826194100818644e-04     1.416462711416859520e+03
6.233864952679883751e-04     1.428431674365570188e+03
6.289393976699451678e-04     1.440498602889228323e+03
6.345417633267536614e-04     1.452664232438911085e+03
6.401940328392721714e-04     1.464929303040733430e+03
6.458966507330779613e-04     1.477294559311918874e+03
6.516500654934187769e-04     1.489760750475012856e+03
6.574547296004886647e-04     1.502328628031824792e+03
6.633110995650119213e-04     1.514998940987092510e+03
6.692196359641454720e-04     1.527772441358535389e+03
6.751808034777043426e-04     1.540649885463636338e+03
6.811950709246991642e-04     1.553632033927380917e+03
6.872629113002172614e-04     1.566719651689898456e+03
6.933848018126099197e-04     1.579913508013755973e+03
6.995612239210338614e-04     1.593214376491056100e+03
7.057926633733072486e-04     1.606623035050233057e+03
7.120796102441162090e-04     1.620140265962617832e+03
7.184225589735551872e-04     1.633766855848749628e+03
7.248220084060123976e-04     1.647503595684357606e+03
7.312784618294052583e-04     1.661351280806148225e+03
7.377924270147533364e-04     1.675310710917225379e+03
7.443644162561236085e-04     1.689382690092304529e+03
7.509949464109081383e-04     1.703568026782576908e+03
7.576845389404838257e-04     1.717867533820339077e+03
7.644337199512144399e-04     1.732282028423255952e+03
7.712430202358309299e-04     1.746812332198377590e+03
7.781129753151745090e-04     1.761459271145802632e+03
7.850441254803123799e-04     1.776223675662071173e+03
7.920370158350332557e-04     1.791106380543213845e+03
7.990921963387083654e-04     1.806108224987463018e+03
8.062102218495556744e-04     1.821230052597683880e+03
8.133916521682635174e-04     1.836472711383411934e+03
8.206370520820291566e-04     1.851837053757444664e+03
8.279469914089672682e-04     1.867323933393808602e+03
8.353220450429282590e-04     1.882934199721856658e+03
8.427627929987094963e-04     1.898668704752391477e+03
8.502698204576707294e-04     1.914528304458899811e+03
8.578437178137598811e-04     1.930513858768662658e+03
8.654850807199354406e-04     1.946626231553325397e+03
8.731945101350251396e-04     1.962866290619007259e+03
8.809726123709740730e-04     1.979234907695907623e+03
8.888199991405423307e-04     1.995732958427373433e+03
8.967372876054033499e-04     2.012361322358475718e+03
9.047251004246852730e-04     2.029120882924045191e+03
9.127840658039396973e-04     2.046012527436198525e+03
9.209148175445459493e-04     2.063037147071279833e+03
9.291179950935617247e-04     2.080195636856337387e+03
9.373942435940018801e-04     2.097488895654965745e+03
9.457442139355910207e-04     2.114917826152662656e+03
9.541685628059368672e-04     2.132483334841550004e+03
9.626679527421908630e-04     2.150186332004623637e+03
9.712430521831430042e-04     2.168027731699291053e+03
9.798945355217959959e-04     2.186008451740477085e+03
9.886230831584027958e-04     2.204129413683011535e+03
9.974293815539756781e-04     2.222391542803500670e+03
1.006314123284278526e-03     2.240795768081556616e+03
1.015278007094284245e-03     2.259343022180427852e+03
1.024321737953138179e-03     2.278034241427002598e+03
1.033446027109598134e-03     2.296870365761520134e+03
1.042651592147966853e-03     2.315852329001313137e+03
1.051939157044531241e-03     2.334981044338609536e+03
1.061309452224497513e-03     2.354257423829521940e+03
1.070763214619436989e-03     2.373682381825724406e+03
1.080301187725241909e-03     2.393256834926530246e+03
1.089924121660597973e-03     2.412981701930015788e+03
1.099632773225978381e-03     2.432857903783111396e+03
1.109427905963160897e-03     2.452886363530810286e+03
1.119310290215282458e-03     2.473068006264280484e+03
1.129280703187414848e-03     2.493403759068044110e+03
1.139339929007694837e-03     2.513894550966109819e+03
1.149488758788989916e-03     2.534541312867105262e+03
1.159727990691116102e-03     2.555344977508376815e+03
1.170058429983609127e-03     2.576306479399052023e+03
1.180480889109056805e-03     2.597426754762069322e+03
1.190996187746991720e-03     2.618706741475139552e+03
1.201605152878356579e-03     2.640147379010640634e+03
1.212308618850544860e-03     2.661749608374508625e+03
1.223107427443013680e-03     2.683514372043922776e+03
1.234002427933488877e-03     2.705442613904076552e+03
1.244994477164756844e-03     2.727535279183674447e+03
1.256084439612050515e-03     2.749793314389496118e+03
1.267273187451037082e-03     2.772217667239722232e+03
1.278561600626410910e-03     2.794809286596206675e+03
1.289950566921096000e-03     2.817569122395621434e+03
1.301440982026066213e-03     2.840498125533118582e+03
1.313033749610791967e-03     2.863597238512651529e+03
1.324729781394301444e-03     2.886867383703992800e+03
1.336529997216889505e-03     2.910309480503480245e+03
1.348435325112456746e-03     2.933924447930228325e+03
1.360446701381495815e-03     2.957713204530392886e+03
1.372565070664726527e-03     2.981676668280117156e+03
1.384791386017388427e-03     3.005815756486997998e+03
1.397126608984193856e-03     3.030131385690166098e+03
1.409571709674948886e-03     3.054624471559016911e+03
1.422127666840847541e-03     3.079295928790379094e+03
1.434795467951450370e-03     3.104146671004459222e+03
1.447576109272338037e-03     3.129177610639128488e+03
1.460470595943466621e-03     3.154389658842969766e+03
1.473479942058217437e-03     3.179783725366748058e+03
1.486605170743150522e-03     3.205360718453495338e+03
1.499847314238468479e-03     3.231121544727102446e+03
1.513207413979198281e-03     3.257067109079477177e+03
1.526686520677094728e-03     3.283198314556207151e+03
1.540285694403273342e-03     3.309516062240778865e+03
1.554006004671585955e-03     3.336021251137278796e+03
1.567848530522723566e-03     3.362714778051667963e+03
1.581814360609085091e-03     3.389597537471503983e+03
1.595904593280392898e-03     3.416670421444208387e+03
1.610120336670072720e-03     3.443934319453859644e+03
1.624462708782404641e-03     3.471390118296402306e+03
1.638932837580447336e-03     3.499038701791058884e+03
1.653531861074748581e-03     3.526880928953206876e+03
1.668260927412842454e-03     3.554917611081168161e+03
1.683121194969553402e-03     3.583149548906642849e+03
1.698113832438085920e-03     3.611577537515047879e+03
1.713240018921944729e-03     3.640202366172012717e+03
1.728500944027663551e-03     3.669024818147982387e+03
1.743897807958363303e-03     3.698045670540905576e+03
